,char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
950,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,1,front,0907092445,S_P_F1_SS_F_LA_MD_V_RA_front_0907092445.jpg,cdd82a6ca5c280a4627266164813d7c2
951,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,3,back,0905110205,S_N_M3_LW_L_LL_back_0905110205.jpg,7d3264f9b97c1fc1788f29623995f880
952,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,front,0903151922,S_N_M1_CP_F_LA_KC_V_RL_front_0903151922.jpg,7fe3ece54f7ff4916249f1d9f9a5280a
953,S,N,1,1,0,0,0,['GA'],[],HUMAN,F,4,back,0910162538,S_N_F4_GA_L_W_back_0910162538.jpg,aa6df95727aed21aceaa98f86ef83dd6
954,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,4,front,0905144136,S_N_M4_MD_F_RT_SS_V_N_front_0905144136.jpg,73b04728124b326a7a09d5dac8b84e87
955,S,P,2,1,1,1,0,['CP'],[],HUMAN,M,6,back,0906152512,S_P_M6_CP_R_W_back_0906152512.jpg,c9f4b68fd783579310ce4afde5976ecd
956,S,P,2,2,1,1,1,"['GA', 'KK']",['UNKNOWN'],HUMAN,F,1,back,0907090753,S_P_F1_GA_F_W_KK_V_RT_back_0907090753.jpg,e65e4486516b4da7a0298e24985567f7
957,D,P,3,1,2,1,0,"['GA', 'KK']",[],HUMAN,F,4,back,0910163853,D_P_F4_GA_F_LT_KK_F_RT_back_0910163853.jpg,4aae624c31b86d1ba0133f7f6d65ea80
958,S,P,2,2,1,1,1,['CP'],['MD'],HUMAN,F,1,front,0907112207,S_P_F1_CP_R_LA_front_0907112207.jpg,e4c5eac0ee18562f88228ffb86f2fd2f
959,S,P,2,2,1,1,1,"['WB', 'CK']",['MD'],HUMAN,F,4,back,0910160233,S_P_F4_WB_F_LL_CK_V_LL_back_0910160233.jpg,5e3c528a653237bd47aa6db719c30396
960,D,P,3,1,2,1,0,"['SS', 'MD']",[],HUMAN,F,4,back,0910163948,D_P_F4_SS_F_RL_MD_F_LL_back_0910163948.jpg,5256e325fe5b0f4b1d9a9db0ef7c404d
961,S,P,2,2,1,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,M,1,back,0903142855,S_P_M1_CK_F_C_WB_V_N_back_0903142855.jpg,866ad28215991ee736d8f0d61396b5d1
962,S,P,2,2,1,1,0,"['CP', 'KC']",['KC'],HUMAN,M,4,back,0905151444,S_P_M4_CP_F_RT_KC_V_N_back_0905151444.jpg,4ae42be5e0d9040923cd7ac98847731c
963,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,4,front,0905144703,S_N_M4_CK_F_LL_WB_V_RL_front_0905144703.jpg,e1b6bc49d4ee89f57878ee249329b767
964,D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,2,front,0904130910,D_N_M2_KC_F_LL_CP_F_W_front_0904130910.jpg,d92e8fefa4bfd7c245b5ef3b4d81332d
965,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,front,0903154032,S_N_M1_CL_F_LT_LW_V_RA_front_0903154032.jpg,e93b2e3d238614df61fa6d9f65e5754d
966,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,back,0907150902,S_N_F2_CP_F_LT_KC_V_N_back_0907150902.jpg,2c4f0ea603159d145c5a1b24097c3b77
967,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,5,front,0906083307,S_N_M5_GA_F_S_KK_V_N_front_0906083307.jpg,0c58dc4b69a304dc6cdb43722146ca85
968,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,2,back,0904112941,S_N_M2_CK_L_LL_back_0904112941.jpg,ada196d52bac29c7ad1d437d78151054
969,S,P,2,3,1,1,1,"['GA', 'KK']","['CK', 'UNKNOWN']",HUMAN,M,6,back,0906141239,S_P_M6_GA_F_LA_KK_V_N_back_0906141239.jpg,479e089a32688c4d62df49aaf52e8519
970,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,5,back,0906083205,S_P_M5_GA_F_S_KK_V_N_back_0906083205.jpg,113336e72e38fadd0f32accfb5ad7bbb
971,D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,back,0910152058,D_N_F3_CL_V_RL_LW_V_LL_back_0910152058.jpg,53799379eeae6003fe90002f4b16b2fd
972,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,4,back,0905143419,S_N_M4_SS_F_W_MD_V_W_back_0905143419.jpg,9f4c1ffb356adc5ab756029842e80642
973,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,back,0907143339,S_N_F2_GA_F_LL_KK_V_N_back_0907143339.jpg,cca8649df1556fef18c49b49c3028679
974,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,3,front,0905094954,S_N_M3_KC_F_RT_CP_V_N_front_0905094954.jpg,dff23e7df7f7e30da1a093b44c1cc39a
975,S,P,2,2,1,1,0,"['CL', 'LW']",['LW'],HUMAN,F,2,back,0907151536,S_P_F2_CL_F_LT_LW_V_RL_back_0907151536.jpg,81bcb769f024680f12b98b79a44690c9
976,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,1,front,0903163334,S_N_M1_CL_R_RA_front_0903163334.jpg,a035e173abd82eb66a5bd771ef94f1d5
977,S,P,2,2,1,1,1,"['WB', 'CK']",['CL'],HUMAN,F,1,back,0907094930,S_P_F1_WB_F_RL_CK_V_RL_back_0907094930.jpg,a2606ec060d259c31a979072c3f43384
978,S,N,1,1,0,0,0,['CK'],[],HUMAN,F,1,back,0907111756,S_N_F1_CK_L_RL_back_0907111756.jpg,a7411707f4ccec15f66bc564c1b9f93b
979,S,N,1,1,0,0,0,['GA'],[],HUMAN,F,3,back,0910111110,S_N_F3_GA_R_RL_back_0910111110.jpg,95773fa0aa65c5c4756f9ff967550609
980,S,P,2,2,1,1,1,"['GA', 'KK']",['UNKNOWN'],HUMAN,M,4,back,0905141325,S_P_M4_GA_F_LT_KK_V_N_back_0905141325.jpg,0092ff929cbcf417483ed7f640f84fdc
981,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,4,front,0910154319,S_N_F4_SS_F_S_MD_V_N_front_0910154319.jpg,882dd066878657e0dc03752769004dd1
982,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,F,4,front,0910153745,S_P_F4_KK_F_C_GA_V_N_front_0910153745.jpg,e3f9a1b9878b074a53953eee59c90413
983,D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,front,0910152058,D_N_F3_CL_V_RL_LW_V_LL_front_0910152058.jpg,887ee86933fef50a9d28e447ee23d32c
984,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,4,back,0910155220,S_N_F4_MD_F_LL_SS_V_LL_back_0910155220.jpg,ec098719f9e5ab5bae66a401bb3b4945
985,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,F,3,front,0910104434,S_P_F3_CP_F_RA_KC_V_N_front_0910104434.jpg,34e3c7697425420a7eebb83ba52208d5
986,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,front,0907150829,S_N_F2_CP_F_RT_KC_V_N_front_0907150829.jpg,f2f103fb6e1ae56a62c484af798e8777
987,S,P,2,2,1,1,0,"['KC', 'CP']",['KC'],HUMAN,F,4,front,0910160539,S_P_F4_KC_F_RT_CP_V_N_front_0910160539.jpg,37f73c3de24824ca265ea98be328b845
988,D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,front,0903164451,D_N_M1_CK_F_C_WB_F_LT_front_0903164451.jpg,8e522636abcbd9d71df473e22a106f74
989,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,back,0907144558,S_N_F2_SS_F_RA_MD_V_LL_back_0907144558.jpg,5e4dc10a492ea755cf33a43dec8d70b1
990,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,3,back,0905095253,S_N_M3_KC_F_RL_CP_V_LL_back_0905095253.jpg,bc19228e020aa0762a24d09e3feffba6
991,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,front,0903134005,S_N_M1_SS_F_C_MD_V_B_front_0903134005.jpg,664be03f66467593e4c97536dc9c388f
992,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,0904083816,S_N_M2_GA_F_C_KK_V_B_front_0904083816.jpg,7ce460138662264bb1f9cd8e936dfcdc
993,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,back,0907102426,S_N_F1_LW_F_LA_CL_V_B_back_0907102426.jpg,4a902b37e335930ea43ead76bd3839ab
994,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,front,0904100512,S_N_M2_CK_F_LA_WB_V_B_front_0904100512.jpg,233e19038e9dd4ce8e91ecbc18c45246
995,S,N,1,1,0,0,0,['MD'],[],HUMAN,M,5,back,0906101103,S_N_M5_MD_R_RL_back_0906101103.jpg,a85175468c4063ea759f773878f71b34
996,S,P,2,2,1,1,0,"['SS', 'MD']",['MD'],HUMAN,M,5,back,0906084850,S_P_M5_SS_F_LT_MD_V_N_back_0906084850.jpg,de0ae6127392a906c0d5bfac63da7889
997,S,P,2,2,1,1,1,['CP'],['UNKNOWN'],HUMAN,M,4,back,0905160012,S_P_M4_CP_L_RL_back_0905160012.jpg,a946392995855aebe6b000a93871ca2a
998,T,P,4,4,3,1,1,"['GA', 'KK', 'SS']","['CK', 'UNKNOWN', 'UNKNOWN']",HUMAN,F,3,back,0910152156,T_P_F3_GA_V_N_KK_V_N_SS_V_LL_back_0910152156.jpg,a9a8824a161f1d9f00fcd78b8aa75c3f
999,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,0910104143,S_N_F3_KC_F_LT_CP_V_N_front_0910104143.jpg,6ea3e470ef585639594703b3279149e1
1000,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,F,3,front,0910095539,S_P_F3_KK_F_S_GA_V_B_front_0910095539.jpg,681fb75b2fd8180713deba208f60cfc2
1001,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,front,0903125135,S_N_M1_KK_F_C_GA_V_B_front_0903125135.jpg,331653cd4e39f42650baf41fea7f2aa3
1002,S,N,1,1,0,0,0,['MD'],[],HUMAN,F,1,front,0907111343,S_N_F1_MD_L_LL_front_0907111343.jpg,55f70a87cadbe6cdf282bff097664711
1003,S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,4,back,0910154700,S_P_F4_SS_F_RL_MD_V_LL_back_0910154700.jpg,51f02f2231b66f16ec74b6656ab36695
1004,S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,M,3,front,0905094758,S_P_M3_KC_F_LT_CP_V_W_front_0905094758.jpg,db08a8aeb65b0353bfd2c70c41fa916b
1005,S,P,2,2,1,1,1,"['SS', 'MD']",['CK'],HUMAN,M,2,back,0904091552,S_P_M2_SS_F_RA_MD_V_RL_back_0904091552.jpg,df3a90bfc21af665ebc92b90a7643236
1006,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,back,0903144814,S_N_M1_CK_F_W_WB_V_LT_back_0903144814.jpg,15ddad863c354a2ec6d7b7f4c8e12291
1007,S,P,2,2,1,1,0,"['CP', 'KC']",['KC'],HUMAN,M,3,back,0905095741,S_P_M3_CP_F_RL_KC_V_LL_back_0905095741.jpg,b70e50bbf3f091b0b0474712fb76b712
1008,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,1,back,0903144528,S_N_M1_WB_F_W_CK_V_RL_back_0903144528.jpg,6c2ca0ecf8aaef0b0bef9364f2049e60
1009,S,P,2,2,1,1,1,['SS'],['UNKNOWN'],HUMAN,F,2,front,0907153900,S_P_F2_SS_L_RL_front_0907153900.jpg,ff8383d2a8c361f6e80c8d2d6ebd3b01
1010,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,5,back,0906084126,S_N_M5_KK_F_LT_GA_V_RL_back_0906084126.jpg,1329c2917553333b47a6f3fed8709d48
1011,S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,2,front,0904113325,S_P_M2_WB_L_LT_front_0904113325.jpg,d7f89c89522015a3009e7f3ff4784fd9
1012,S,N,1,1,0,0,0,['WB'],[],HUMAN,M,6,front,0906152235,S_N_M6_WB_L_W_front_0906152235.jpg,eb9dcd34d2c8da93d2fb7d400b0d5d7c
1013,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,4,back,0910154319,S_N_F4_SS_F_S_MD_V_N_back_0910154319.jpg,0acfd6c4cad660b72e8e691ccccaac24
1014,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,M,6,back,0906144647,S_P_M6_WB_F_LL_CK_V_LL_back_0906144647.jpg,4733b7c4817bb0b04e4be80a4cdb5434
1015,S,P,2,2,1,1,1,"['MD', 'SS']",['UNKNOWN'],HUMAN,F,3,back,0910101838,S_P_F3_MD_F_RA_SS_V_B_back_0910101838.jpg,13751c2e2f2ff546040803062998bd5e
1016,S,P,2,2,1,1,0,"['CK', 'WB']",['WB'],HUMAN,M,5,back,0906090538,S_P_M5_CK_F_RA_WB_V_B_back_0906090538.jpg,8f47f924e8e973a4b1fae38cfaa91521
1017,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,6,front,0906152050,S_N_M6_CK_L_RL_front_0906152050.jpg,19b6d8e8c8a978c97e534b11544ede8e
1018,S,N,1,1,0,0,0,['WB'],[],HUMAN,M,5,front,0906101522,S_N_M5_WB_L_LT_front_0906101522.jpg,8daa039d58d7aff742abf9751adb7890
1019,D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,4,back,0910164153,D_N_F4_KC_F_LL_CP_F_LT_back_0910164153.jpg,f29a5e893a56b1a3f36f97eaa02f5807
1020,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,1,front,0903162950,S_N_M1_KC_L_LT_front_0903162950.jpg,d0c9bea02ea1a867367dafe92ab73e49
1021,T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,F,3,front,0910152544,T_N_F3_KC_F_RL_CP_F_LT_CL_F_LL_front_0910152544.jpg,a8b3aa4a2b04404ab35b45942f28db2a
1022,S,N,1,1,0,0,0,['KC'],[],HUMAN,F,1,front,0907112003,S_N_F1_KC_L_LL_front_0907112003.jpg,2a9477108b23866fdd16b37c0357272a
1023,D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,4,front,0905160730,D_N_M4_CK_V_N_WB_V_N_front_0905160730.jpg,991d9d55846130de43d82d021ae91888
1024,S,N,1,1,0,0,0,['WB'],[],HUMAN,M,5,back,0906101522,S_N_M5_WB_L_LT_back_0906101522.jpg,a9e0b34deb00b9e7de734301820ad704
1025,S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,M,2,back,0904090639,S_P_M2_SS_F_LL_MD_V_RL_back_0904090639.jpg,7d635320d9da9c5ef4082226dfaa3fe1
1026,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,F,3,back,0910104129,S_P_F3_KC_F_LT_CP_V_N_back_0910104129.jpg,0a82cf9c1a2acbf35a946796acdd1e62
1027,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,front,0910110130,S_N_F3_LW_F_RT_CL_V_N_front_0910110130.jpg,58b41c8512b1087893e2b9413d0e8094
1028,S,P,2,2,1,1,0,"['CL', 'LW']",['CL'],HUMAN,M,5,front,0906094512,S_P_M5_CL_F_LT_LW_V_N_front_0906094512.jpg,233d8983ce46d711f605f2e3414fb1ed
1029,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,1,back,0903143843,S_N_M1_WB_F_LT_CK_V_RA_back_0903143843.jpg,3a86e10f0df4c0581f9cccc26a8498fa
1030,S,N,1,1,0,0,0,['WB'],[],HUMAN,F,1,front,0907111918,S_N_F1_WB_L_LL_front_0907111918.jpg,42606f521787aded2b5cfb36ec76d2ef
1031,S,P,2,2,1,1,1,"['CK', 'WB']",['MD'],HUMAN,M,1,front,0903144753,S_P_M1_CK_F_W_WB_V_LT_front_0903144753.jpg,94b1c00d85cfaab280ebf497d70f7f25
1032,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,4,back,0905152513,S_N_M4_LW_F_W_CL_V_LA_back_0905152513.jpg,adffba8961858e81c9c0bbed3e5a1c9f
1033,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,5,back,0906094753,S_N_M5_CL_F_RL_LW_V_RL_back_0906094753.jpg,fc1706056151524b77bc43d2550fa37e
1034,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,5,back,0906083551,S_P_M5_GA_F_LT_KK_V_RL_back_0906083551.jpg,f536fc35476ee06b1ece94973ba1f104
1035,D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,5,back,0906104236,D_N_M5_KC_F_RL_CP_F_W_back_0906104236.jpg,608c876122731bff085ce15d7f3d3ad5
1036,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,1,back,0903162838,S_N_M1_KC_R_RA_back_0903162838.jpg,0744509611177283a98fbd6d357c995b
1037,S,N,1,1,0,0,0,['KK'],[],HUMAN,F,1,front,0907111103,S_N_F1_KK_L_RL_front_0907111103.jpg,5982e8a7c87e95beea8c8aa90d2b073e
1038,S,P,2,2,1,1,0,"['KK', 'GA']",['GA'],HUMAN,M,2,back,0904084934,S_P_M2_KK_F_W_GA_V_B_back_0904084934.jpg,00b57919286ac54e606587cbc34fb5a7
1039,S,N,1,1,0,0,0,['WB'],[],HUMAN,F,2,back,0907154652,S_N_F2_WB_R_RT_back_0907154652.jpg,4916418a9b8336ba739760c622e0399a
1040,S,P,2,2,1,1,0,"['CP', 'KC']",['KC'],HUMAN,F,2,back,0907150849,S_P_F2_CP_F_LT_KC_V_N_back_0907150849.jpg,ba91c46e9d96c187989584d0b84d731d
1041,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,front,0907095121,S_N_F1_WB_F_RA_CK_V_W_front_0907095121.jpg,0902b1aca6216bbc9461dd7a5811cdbf
1042,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,front,0903151329,S_N_M1_CP_F_RL_KC_V_RA_front_0903151329.jpg,c409dbad96f3d6da56d84ce45b948637
1043,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,6,back,0906150620,S_N_M6_LW_F_C_CL_V_B_back_0906150620.jpg,de0f800a10cd2f1998a8bbfaacd68d89
1044,T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,M,6,back,0906154022,T_N_M6_GA_F_RT_KK_F_LT_SS_F_S_back_0906154022.jpg,09d9db3d4c57e868e42d8147a08f4d69
1045,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,back,0910104450,S_N_F3_CP_F_RA_KC_V_N_back_0910104450.jpg,1c93075af4b89232c76d0698f85d2e68
1046,S,P,2,2,1,1,0,"['CK', 'WB']",['WB'],HUMAN,M,3,back,0905091829,S_P_M3_CK_F_W_WB_V_W_back_0905091829.jpg,2a9e29b60f86e4772f3af9f3b4aa1244
1047,T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,F,2,front,0907160457,T_N_F2_MD_F_LT_CK_F_RT_WB_F_S_front_0907160457.jpg,5e4b127b958141437d1aecf290bbe290
1048,D,P,3,1,2,1,0,"['CL', 'LW']",[],HUMAN,M,3,front,0905111120,D_P_M3_CL_V_LL_LW_V_N_front_0905111120.jpg,dbb5c95512e4dd5833cba2a373344eed
1049,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,4,back,0905143944,S_N_M4_MD_F_S_SS_V_B_back_0905143944.jpg,ee6534c677a41d90c7297d0be3176fc5
1050,T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,F,1,front,0907141359,T_N_F1_GA_F_W_KK_F_C_SS_F_LA_front_0907141359.jpg,f54246533e6a0c45dc65b8cca24fc391
1051,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,4,front,0910154101,S_N_F4_KK_F_RL_GA_V_RL_front_0910154101.jpg,7e6304b02e7c58df860530f731adc172
1052,T,P,4,1,3,1,0,"['LW', 'CL', 'SS']",[],HUMAN,M,6,front,0906154716,T_P_M6_LW_V_LL_CL_V_LA_SS_V_B_front_0906154716.jpg,531c75e6542b22fd0b9ff9c4c5c898af
1053,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,4,back,0905143724,S_N_M4_MD_F_RA_SS_V_LA_back_0905143724.jpg,c7fbee06b070c25d0e0d069757e74100
1054,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,6,back,0906142605,S_N_M6_SS_F_LA_MD_V_LA_back_0906142605.jpg,9d084e8628977edfbc1bdd0360964852
1055,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,1,back,0907094540,S_P_F1_WB_F_S_CK_V_LA_back_0907094540.jpg,ea5571d77816e5f24ad1d1ff622ad6fe
1056,S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,M,2,back,0904092747,S_P_M2_SS_F_LA_MD_V_RA_back_0904092747.jpg,891256c44f6e464dd608572d6ef710e7
1057,S,P,2,2,1,1,1,"['KC', 'CP']",['LW'],HUMAN,M,6,back,0906144859,S_P_M6_KC_F_C_CP_V_N_back_0906144859.jpg,4a991767aaa07961f25a5b3dbe3eaf21
1058,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,6,front,0906141124,S_P_M6_GA_F_LA_KK_V_N_front_0906141124.jpg,55b42be7627905b93f5ad8d512182156
1059,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,F,3,front,0910103626,S_P_F3_WB_F_RT_CK_V_N_front_0910103626.jpg,9bdf14de6548b219878f037ea749d02e
1060,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,5,front,0906092635,S_P_M5_CP_F_W_KC_V_B_front_0906092635.jpg,c965eeb7a45e8a8b5f8ee30c232f8550
1061,S,P,2,1,1,1,0,['KC'],[],HUMAN,F,4,back,0910163257,S_P_F4_KC_R_LL_back_0910163257.jpg,822af11a12bdd9e60ff10318c64a429b
1062,S,P,2,2,1,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,M,3,back,0905092024,S_P_M3_CK_F_LT_WB_V_N_back_0905092024.jpg,6e1a9ea48abadcf10132ab0c35975172
1063,S,P,2,1,1,1,0,['CK'],[],HUMAN,M,2,front,0904113041,S_P_M2_CK_L_LA_front_0904113041.jpg,2901f2ce185ca8edd1f668f640ed40c6
1064,S,P,2,2,1,1,0,['WB'],['WB'],HUMAN,M,5,front,0906101508,S_P_M5_WB_L_LT_front_0906101508.jpg,bfed225ca5d15e67f128c1ae71f0b79c
1065,S,P,2,2,1,1,0,"['CL', 'LW']",['CL'],HUMAN,M,4,front,0905152046,S_P_M4_CL_F_LT_LW_V_N_front_0905152046.jpg,578ffa15d169d6c270c9624cc12ea310
1066,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,3,back,0910101238,S_N_F3_SS_F_RT_MD_V_N_back_0910101238.jpg,d78732ba99e2f7fd33487941a92697cb
1067,S,P,2,2,1,1,0,"['LW', 'CL']",['LW'],HUMAN,M,2,front,0904111135,S_P_M2_LW_F_LL_CL_V_RL_front_0904111135.jpg,bcdfe6357b62c59ba14e05af29640417
1068,T,P,4,4,3,1,1,"['KC', 'CP', 'CL']","['CK', 'KC', 'CL']",HUMAN,M,4,back,0905162049,T_P_M4_KC_V_RL_CP_V_N_CL_V_LL_back_0905162049.jpg,5ac3d06b68a01695061610f21593d031
1069,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,back,0907094952,S_N_F1_WB_F_RL_CK_V_RL_back_0907094952.jpg,3223c487ca9a1aa2b1b2798a8315123b
1070,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,3,front,0905092744,S_N_M3_WB_F_LT_CK_V_N_front_0905092744.jpg,3099daf32279fd65cea5a813c21cd384
1071,S,N,1,1,0,0,0,['KK'],[],HUMAN,M,2,front,0904112121,S_N_M2_KK_L_W_front_0904112121.jpg,eec45b65740d71c806844aad1b917d05
1072,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,4,back,0905160247,S_N_M4_LW_L_W_back_0905160247.jpg,1acbc8b7f4d892430b1b3b9d4567b7af
1073,D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,6,front,0906153902,D_N_M6_CL_F_LL_LW_F_W_front_0906153902.jpg,d8013056235366893c88cff49d87216d
1074,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,6,front,0906142236,S_N_M6_KK_F_RT_GA_V_N_front_0906142236.jpg,dd495aaf965d9a9b00bf6e0a021a3967
1075,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,front,0905090349,S_N_M3_SS_F_RA_MD_V_LA_front_0905090349.jpg,327b1274f7780a9290ced63c6ba3bb56
1076,T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,F,3,back,0910152544,T_N_F3_KC_F_RL_CP_F_LT_CL_F_LL_back_0910152544.jpg,b9127f9bc655962eea13f82b6abaae64
1077,S,N,1,1,0,0,0,['CL'],[],HUMAN,F,4,back,0910163628,S_N_F4_CL_L_RL_back_0910163628.jpg,147fc723dd1f71aad36422d28f878300
1078,S,P,2,1,1,1,0,['CP'],[],HUMAN,M,5,back,0906101853,S_P_M5_CP_R_RT_back_0906101853.jpg,e35e5695ce213ae115a12cd17cfb1976
1079,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,front,0905085454,S_N_M3_GA_F_RL_KK_V_LL_front_0905085454.jpg,d20b47083a477a48f978dbd652ae2050
1080,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,1,back,0903162351,S_N_M1_CK_R_RA_back_0903162351.jpg,768dd43a3902a2d5bcc442b08af8ab12
1081,S,P,2,2,1,1,0,"['WB', 'CK']",['CK'],HUMAN,F,1,back,0907094659,S_P_F1_WB_F_LA_CK_V_RA_back_0907094659.jpg,d91716ebfc61dec21f5a8daa7814acfa
1082,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,2,front,0904102905,S_P_M2_CP_F_LL_KC_V_RL_front_0904102905.jpg,0ca559277e52983a520d015827cdefee
1083,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,4,front,0905160202,S_N_M4_CL_R_LL_front_0905160202.jpg,e1be3ea1ca7194697ae0562e1f87d6b2
1084,D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,4,back,0905160730,D_N_M4_CK_V_N_WB_V_N_back_0905160730.jpg,c73a64ca5aea71f050987881554e1415
1085,S,P,2,2,1,1,1,['CK'],['CP'],HUMAN,M,1,front,0903162012,S_P_M1_CK_R_RA_front_0903162012.jpg,87685a044d12592b9f7f02b25a4081c2
1086,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,1,front,0903125935,S_P_M1_GA_F_RT_KK_V_RL_front_0903125935.jpg,28d7b3ff45f52b70c6c46c7f8301989c
