char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,back,903132054,S_N_M1_SS_F_RL_MD_V_LL_back_0903132054.jpg,16dc8f1c06ac2e45670e5b0ee8db9e42
S,P,2,1,1,1,0,"['WB', 'CK']",[],HUMAN,F,2,back,907145622,S_P_F2_WB_F_S_CK_V_N_back_0907145622.jpg,6bb78e4bc2570a4d38ef30b42a9b77b5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,back,907145248,S_N_F2_CK_F_RL_WB_V_LL_back_0907145248.jpg,710497e35e049b0f5befe63c49fb4d17
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['GA', 'KK', 'SS']",[],HUMAN,M,2,back,904131121,T_P_M2_GA_F_RT_KK_F_W_SS_F_LA_back_0904131121.jpg,24b3ae65be1aa062101dcc1a1d1b5614
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,back,904130755,D_N_M2_CK_V_LA_WB_V_N_back_0904130755.jpg,e1e19b4ceb71cea3dbcc1a420e42db61
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,2,front,907153708,S_N_F2_KK_L_LT_front_0907153708.jpg,f73c642009e967cd252bc3f2c36f9a75
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,front,907151307,S_N_F2_CL_F_LA_LW_V_N_front_0907151307.jpg,9bd96d33d9aa24c41155487a342a89ca
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['LW'],[],HUMAN,F,1,back,907113129,S_N_F1_LW_R_LL_back_0907113129.jpg,dab5c2a0d1318b287a382016cb2b262e
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,3,back,905104133,S_N_M3_MD_R_LL_back_0905104133.jpg,d91a41116b580023eca01716f77b0d62
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,M,2,back,904131324,T_N_M2_MD_V_RA_CK_V_LL_WB_V_N_back_0904131324.jpg,66caaf74155a8a232f6e970ef516f245
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,1,front,907111527,S_N_F1_MD_R_RA_front_0907111527.jpg,5f522025e23396a5126cea54a051b95b
D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,1,front,907140717,D_N_F1_SS_V_B_MD_V_B_front_0907140717.jpg,3232046e5d161f4d8184c6d36f09682d
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,M,2,back,904104605,S_P_M2_CL_F_RA_LW_V_LA_back_0904104605.jpg,358f6f168b7ed17c07e41f42bb30863b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,front,910110018,S_N_F3_LW_F_RA_CL_V_B_front_0910110018.jpg,0396ba4ab7ea8ea5111a642e26f0f568
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,back,905101558,S_N_M3_LW_F_W_CL_V_N_back_0905101558.jpg,f1e42358201b5fffc44f6fc451b8e0ec
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,3,front,910151758,D_N_F3_SS_F_LL_MD_F_RL_front_0910151758.jpg,12cffdb175cbbf8b19c0acf3a1b3eab5
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,3,back,905103112,S_P_M3_GA_L_LL_back_0905103112.jpg,4bfda8b1e9c8224c67da021c54b9c6b7
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,back,905100655,S_N_M3_CL_F_C_LW_V_B_back_0905100655.jpg,826dcf7a126279f1fe8d5f036993b6d7
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,F,2,back,907151249,S_P_F2_CL_F_LA_LW_V_N_back_0907151249.jpg,e9aed45100f08d6263f91c5d476a6760
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,2,back,907155130,S_P_F2_CL_L_LL_back_0907155130.jpg,f3c410e3625dc7644979d7cea5e8ff85
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,2,back,904102723,S_N_M2_CP_F_RT_KC_V_N_back_0904102723.jpg,e7a04ed91c56007fa2bbf6e37dd81599
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['WB'],[],HUMAN,M,1,back,903162438,S_N_M1_WB_R_W_back_0903162438.jpg,d42ec07fada8928113f9232b98acb231
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,front,904100903,S_N_M2_CK_F_RA_WB_V_B_front_0904100903.jpg,3ae0fa960d6c2922703f0346377e3d69
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,back,903125628,S_N_M1_KK_F_LT_GA_V_RT_back_0903125628.jpg,bf3785b9d83cd27ee5c4d16177b1ae99
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['GA'],[],HUMAN,M,2,back,904111959,S_N_M2_GA_L_LL_back_0904111959.jpg,cefbdd2ff467287447b044373a8c2cd8
S,N,1,1,0,0,0,['GA'],[],HUMAN,M,3,back,905103042,S_N_M3_GA_R_W_back_0905103042.jpg,00dacae9bc267e796435dba21701c6d0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,back,903153850,S_N_M1_CL_F_W_LW_V_W_back_0903153850.jpg,41b2bdc4758e224210a222c2675bf45e
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,1,back,907101309,S_N_F1_CP_F_RT_KC_V_B_back_0907101309.jpg,dacab8d9abec0813538d22ffff6380fb
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,front,905101558,S_N_M3_LW_F_W_CL_V_N_front_0905101558.jpg,ca73598988441a8663da84e020d4ac17
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,3,front,910103314,S_N_F3_WB_F_W_CK_V_N_front_0910103314.jpg,970a312c2c46995112e25e3e125c6dc2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,back,903152605,S_N_M1_CL_F_RT_LW_V_B_back_0903152605.jpg,c151c822313cca29112ad17b76ad27ab
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,1,back,907095734,S_N_F1_KC_F_RT_CP_V_LT_back_0907095734.jpg,730a816323161b90cc4b76bdccc1c6c1
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,2,back,904095928,S_N_M2_WB_F_S_CK_V_LA_back_0904095928.jpg,2524fc3b6d1a4dfab619828acc2ea4e4
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,2,back,904111021,S_N_M2_LW_F_RT_CL_V_N_back_0904111021.jpg,6e310a0b22428d936043ee1463fc49ad
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,3,front,905104615,S_P_M3_WB_R_LL_front_0905104615.jpg,6f54ff24d358c6f4e7981bda924c8e02
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,3,front,910103745,S_N_F3_WB_F_RL_CK_V_LL_front_0910103745.jpg,4f792c6eee9aa4bf8318e5b96b481bd4
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,F,3,back,910105447,S_P_F3_CL_F_LT_LW_V_N_back_0910105447.jpg,9dcf52c6b815d19cb600deaa984a399d
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,1,front,907095426,S_N_F1_KC_F_RA_CP_V_RA_front_0907095426.jpg,6114f30f2a774252a5dff3b9dd96a9c5
T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,M,3,back,905111331,T_N_M3_GA_F_RT_KK_F_LT_SS_F_C_back_0905111331.jpg,5cad11f831ff2ad8429b6d9f536b0c97
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,front,904101318,S_N_M2_CK_F_LL_WB_V_N_front_0904101318.jpg,da339046ac0a9033a25ae5ab16efb659
S,P,2,2,1,1,1,['KC'],['UNKNOWN'],HUMAN,M,3,front,905105315,S_P_M3_KC_R_W_front_0905105315.jpg,6edab41b68b3364ed476f1a31a84c2df
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,3,back,905095856,S_N_M3_CP_F_LL_KC_V_RL_back_0905095856.jpg,8905a6893585ec98a07e3a6edc192058
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,back,907144924,S_N_F2_MD_F_RT_SS_V_LA_back_0907144924.jpg,8bae259ab8012c5474940ba812f814b8
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,front,910095134,S_N_F3_GA_F_RT_KK_V_N_front_0910095134.jpg,c028682ac24e3e7e712697c82aba26e4
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,1,back,907092534,S_P_F1_SS_F_LL_MD_V_LL_back_0907092534.jpg,afce5e7847d5e1e3c4a7f6caa172f2d5
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,1,front,907091139,S_N_F1_KK_F_S_GA_V_B_front_0907091139.jpg,4323df8d617f3936e21ffaff65c7c388
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['SS', 'MD']",[],HUMAN,F,1,front,907092059,S_P_F1_SS_F_C_MD_V_B_front_0907092059.jpg,ef09c69a7556d1d333925bde1c6af3be
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,2,front,907143925,S_N_F2_KK_F_LT_GA_V_RL_front_0907143925.jpg,c2e67567efdfb683fdb9306310316b74
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,back,903125013,S_N_M1_KK_F_W_GA_V_W_back_0903125013.jpg,67e573ca6cc8d1b126a835938a0f3f5f
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,1,front,907112942,S_P_F1_CL_L_LA_front_0907112942.jpg,59626c90664e6c9028523b8185152026
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['CP'],['UNKNOWN'],HUMAN,F,3,back,910151110,S_P_F3_CP_L_LL_back_0910151110.jpg,3503765f8bcda55511051f6d82066ca5
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,front,910105644,S_N_F3_CL_F_LL_LW_V_RL_front_0910105644.jpg,ac2e9eb338b2a7a6ec6d862495e09601
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,back,907090230,S_N_F1_GA_F_S_KK_V_W_back_0907090230.jpg,c16a0afb6c42adefb41217607f8c1509
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,2,front,907153953,S_N_F2_MD_L_LL_front_0907153953.jpg,f932d802fca70c325c8e75d4420c9f0d
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,3,back,910102904,S_N_F3_CK_F_RT_WB_V_N_back_0910102904.jpg,100cfd3ecc6343dd84b43ff6ed850b55
S,N,1,1,0,0,0,['KC'],[],HUMAN,M,2,front,904125510,S_N_M2_KC_L_LT_front_0904125510.jpg,776bc0ecac2a31b41f8c74cd867c550e
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,F,2,back,907153448,S_P_F2_GA_L_LT_back_0907153448.jpg,91f8af249bc5828f9481020d33194ba0
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,3,front,905104133,S_N_M3_MD_R_LL_front_0905104133.jpg,29ef4e68a185c7c4ec9a0eceb6af767a
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['GA', 'KK', 'SS']",[],HUMAN,M,1,back,903164908,T_P_M1_GA_F_LT_KK_F_C_SS_F_W_back_0903164908.jpg,c08bf86fcd336554185cd42afb4e0b0a
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CK'],[],HUMAN,F,3,front,910111608,S_N_F3_CK_R_RL_front_0910111608.jpg,4aecee7c3cd9deecaacfa215b9ce5a2e
,,,,,,,,,,,,,,,
S,N,1,2,0,0,1,['GA'],['UNKNOWN'],HUMAN,M,1,front,903154736,S_N_M1_GA_R_RT_front_0903154736.jpg,9c70ee84c479f48324d1d7e2d5d8e9ae
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,3,back,910101311,S_P_F3_SS_F_LL_MD_V_RL_back_0910101311.jpg,8fa2522dd4678f5feeeae8ae8d02d109
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,front,905091939,S_N_M3_CK_F_RT_WB_V_N_front_0905091939.jpg,133b20a39705f2e6a1b041edf2ceae34
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,front,907144244,S_N_F2_SS_F_LL_MD_V_LL_front_0907144244.jpg,3f5dc4928187b00d3397ff160ff806ec
S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,M,2,back,904085724,S_P_M2_KK_F_W_GA_V_N_back_0904085724.jpg,ba4edc3bf2b5ce5af74decb4643f11cf
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,back,905092159,S_N_M3_CK_F_RL_WB_V_LL_back_0905092159.jpg,2677d53d6f4d84729ed378637cbef119
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,2,back,907143925,S_N_F2_KK_F_LT_GA_V_RL_back_0907143925.jpg,5cea727431643f95ee47656f4c0af8cf
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['LW', 'GA', 'CP']",[],HUMAN,F,1,front,907141910,T_N_F1_LW_V_LA_GA_V_W_CP_V_RA_front_0907141910.jpg,a065a528d920e5d2c6a8a5c758877d1d
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,2,back,904084958,S_N_M2_KK_F_W_GA_V_B_back_0904084958.jpg,bd127e513443f72826f6aaba7ce2522e
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,back,903150819,S_N_M1_KC_F_LA_CP_V_N_back_0903150819.jpg,57db3bc55cdda8a904ae52845eb39a7c
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CK'],[],HUMAN,M,1,back,903162022,S_N_M1_CK_R_RA_back_0903162022.jpg,65da4a35c60bf0ba4a508078b559054b
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,back,910110910,S_N_F3_LW_F_RL_CL_V_LL_back_0910110910.jpg,91b9a56a3ea48e755bc4695af50867cf
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,2,back,907153708,S_N_F2_KK_L_LT_back_0907153708.jpg,afdb43021b941fb428ce238cdaf63b80
S,P,2,1,1,1,0,['KC'],[],HUMAN,F,3,back,910150935,S_P_F3_KC_L_LL_back_0910150935.jpg,44dfe7b20b94ba157677039027f87cdd
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,back,907145115,S_N_F2_CK_F_RT_WB_V_B_back_0907145115.jpg,9c7b28235498e3263edf08a7f1c5b2b0
S,P,2,2,1,1,1,"['LW', 'CL']",['UNKNOWN'],HUMAN,F,2,front,907153336,S_P_F2_LW_F_RL_CL_V_RL_front_0907153336.jpg,e0273bcc7fbbaa8b31183888e58f851a
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,back,910105817,S_N_F3_CL_F_RL_LW_V_LL_back_0910105817.jpg,2c35e7451bae4fcddf9f273363a7d2ba
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,M,1,back,903153829,S_P_M1_CL_F_W_LW_V_W_back_0903153829.jpg,8e3911abf01c7ce83fe98d7622c134d9
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['LW', 'CL']",['UNKNOWN'],HUMAN,F,2,front,907152603,S_P_F2_LW_F_RA_CL_V_RL_front_0907152603.jpg,3208b5421f3b9b86af5f3f66303b084d
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,back,904100512,S_N_M2_CK_F_LA_WB_V_B_back_0904100512.jpg,2049a9df7c46e76adeaa1bf20e44faeb
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,3,front,905091242,S_N_M3_MD_F_RA_SS_V_LA_front_0905091242.jpg,c225bedebbb29c739c95f5a1af42f3c8
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,front,910105817,S_N_F3_CL_F_RL_LW_V_LL_front_0910105817.jpg,6e55e49279046c21343fcfd79fede5ca
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,1,front,903163603,S_N_M1_CL_R_W_front_0903163603.jpg,7eadb9c8d84b9efbacf3419473a30f3a
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,M,1,front,903164934,T_N_M1_GA_F_LT_KK_F_C_SS_F_W_front_0903164934.jpg,95a2be9c6a2445b33aa31d99f678639c
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,3,front,910100709,S_N_F3_KK_F_RT_GA_V_N_front_0910100709.jpg,e967bdf57d051e1b5354838128d23d4d
T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,F,2,front,907160640,T_N_F2_KC_F_RL_CP_F_LT_CL_F_LL_front_0907160640.jpg,48fad7ab9e8105720118384df07d8e53
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,F,2,back,907145100,S_P_F2_CK_F_RT_WB_V_B_back_0907145100.jpg,800d43239a8debcd4c55aeb2abdcf908
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,2,front,904095653,S_N_M2_WB_F_C_CK_V_LA_front_0904095653.jpg,545f655236a53369245b6bcc081a1cfc
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,back,907151551,S_N_F2_CL_F_LT_LW_V_RL_back_0907151551.jpg,9e64ef95d94b85e6c26bfa59034d2120
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,front,905101800,S_N_M3_LW_F_RT_CL_V_B_front_0905101800.jpg,8c7c1d5b9934b20d8e55cc01e2056196
S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,M,3,back,905103251,S_P_M3_KK_R_LL_back_0905103251.jpg,7543ff9a756b66391f5f8005f0068548
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,front,907140519,D_N_F1_GA_F_C_KK_F_S_front_0907140519.jpg,dafa4d6d9ce04e628b7be94dcadf876b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,front,907150421,S_N_F2_KC_F_RT_CP_V_N_front_0907150421.jpg,bffd96a19d394a04f62cb3fb096523ae
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,front,903125013,S_N_M1_KK_F_W_GA_V_W_front_0903125013.jpg,0ad590e6a6d19c08b87c30e23e729803
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CP'],[],HUMAN,M,1,back,903163106,S_P_M1_CP_R_W_back_0903163106.jpg,8f3b58417cebefb4b01e460f3593f85e
S,N,1,1,0,0,0,['SS'],[],HUMAN,F,3,front,910111321,S_N_F3_SS_L_LL_front_0910111321.jpg,92ce4a70781f306fe28fc3a02e8f2de7
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,M,2,front,904131324,T_N_M2_MD_V_RA_CK_V_LL_WB_V_N_front_0904131324.jpg,4434f95ed9c51f17ca0b5f5211099631
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,2,back,904092959,S_N_M2_MD_F_RA_SS_V_LA_back_0904092959.jpg,88318804964cbbb7dcb3339dcf75e58b
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,back,905091939,S_N_M3_CK_F_RT_WB_V_N_back_0905091939.jpg,d18b7da139901a83ee91af645da2b969
S,N,1,1,0,0,0,['LW'],[],HUMAN,M,1,front,903163716,S_N_M1_LW_R_RT_front_0903163716.jpg,40e366be42b44e1f1d70f0ae08b1d417
S,P,2,1,1,1,0,['CL'],[],HUMAN,M,1,front,903163319,S_P_M1_CL_R_RA_front_0903163319.jpg,08ed7c28dfad28da8fe042b6e2ec925c
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['KC', 'CP', 'CL']",[],HUMAN,M,3,back,905112248,T_P_M3_KC_F_LT_CP_F_W_CL_F_RT_back_0905112248.jpg,70e9e2761ad2304057fe2c9579a56185
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,back,905085139,S_N_M3_GA_F_W_KK_V_N_back_0905085139.jpg,28fd6b68107d8995ff9ea1e8d7ddcf04
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,904130519,D_N_M2_GA_F_LL_KK_F_RT_front_0904130519.jpg,8b33974d6bc7349e2645aa991636a5d8
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,F,1,back,907141544,T_N_F1_MD_V_LA_CK_V_RA_WB_V_B_back_0907141544.jpg,f6900e0daafbe78faf93e4dcee362e0c
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,2,front,907155130,S_P_F2_CL_L_LL_front_0907155130.jpg,598b0b0d11898f3799b30bcef504d5d7
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['LW'],[],HUMAN,M,3,front,905110358,S_N_M3_LW_R_LA_front_0905110358.jpg,dd2a5959aa98340f87eb7dccd45b5863
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['SS'],[],HUMAN,M,1,back,903155553,S_P_M1_SS_L_W_back_0903155553.jpg,bc4237391a02812e722b8b368e2cc45d
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,1,front,907113028,S_P_F1_CL_L_LL_front_0907113028.jpg,94fbd697f9141eca35fa84b4bb789337
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,back,904100903,S_N_M2_CK_F_RA_WB_V_B_back_0904100903.jpg,851d157ab25cfbd60d79873a894c1b96
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,back,907140917,D_N_F1_CK_F_LA_WB_F_S_back_0907140917.jpg,ac440458b717a9ba233ac2f9bb03da14
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,3,front,905095606,S_N_M3_CP_F_W_KC_V_N_front_0905095606.jpg,7ca135ace86ac20ae2299f9f564435e5
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,1,back,907112942,S_P_F1_CL_L_LA_back_0907112942.jpg,74693fc0368d1443d69bd745faa9b8b2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,front,903151443,S_N_M1_CP_F_W_KC_V_W_front_0903151443.jpg,6a565e6e51220f2b0bf9a120ebdcbdfe
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,2,front,904111845,S_P_M2_GA_R_W_front_0904111845.jpg,19de71fc101f540fda411b18ea5a1fa5
T,N,1,1,0,0,0,"['LW', 'MD', 'CL']",[],HUMAN,M,2,front,904131623,T_N_M2_LW_F_W_MD_F_LL_CL_F_LT_front_0904131623.jpg,52646c5fb2ea899f4bf0d9fd29a2ac07
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,3,back,905104615,S_P_M3_WB_R_LL_back_0905104615.jpg,9ab6b7136171d97e3b4d01a0a622e3ed
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CK'],[],HUMAN,M,3,back,905104420,S_P_M3_CK_L_RL_back_0905104420.jpg,5546934e1b92bad20550ae89c7b472bb
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,front,904090657,S_N_M2_SS_F_LL_MD_V_RL_front_0904090657.jpg,a13e13a82d1e9934fab0b85948dbc5f1
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,2,front,907144018,S_N_F2_KK_F_RT_GA_V_LL_front_0907144018.jpg,524f4d4ef5747023cf0b316d4664ea32
